,url,product_id
67,https://www.masterofmalt.com/whiskies/glen-scotia/glen-scotia-double-cask-whisky/,44843
68,https://www.masterofmalt.com/whiskies/benriach/benriach-10-year-old-whisky/,41309
69,https://www.masterofmalt.com/whiskies/the-macallan/the-macallan-enigma-whisky/,75299
70,https://www.masterofmalt.com/whiskies/glengoyne/glengoyne-25-year-old-whisky/,32583
71,https://www.masterofmalt.com/whiskies/scotch-whisky/single-malt-whisky/the-ileach/cask-strength-whisky/,4541
72,https://www.masterofmalt.com/whiskies/longrow-18-year-old-whisky/,9976
73,https://www.masterofmalt.com/whiskies/glenmorangie/glenmorangie-10-year-old-the-original-whisky/,2130
74,https://www.masterofmalt.com/whiskies/bruichladdich/bruichladdich-scottish-barley-the-classic-laddie-whisky/,26546
75,https://www.masterofmalt.com/whiskies/springbank/hazelburn-10-year-old-whisky/,35189
76,https://www.masterofmalt.com/whiskies/dalmore-king-alexander-iii-whisky/,1945
77,https://www.masterofmalt.com/whiskies/balvenie/balvenie-17-year-old-doublewood-whisky/,18998
78,https://www.masterofmalt.com/whiskies/springbank/longrow-peated-whisky/,16981
79,https://www.masterofmalt.com/whiskies/clynelish/clynelish-23-year-old-1995-cask-11236-cask-strength-collection-signatory-whisky/,90271
80,https://www.masterofmalt.com/whiskies/tomintoul/tomintoul-tlath-whisky/,56638
81,https://www.masterofmalt.com/whiskies/glenfarclas/glenfarclas-family-cask-trunk-whisky/,84854
82,https://www.masterofmalt.com/whiskies/laphroaig-10-year-old-35cl-whisky/,2454
83,https://www.masterofmalt.com/whiskies/laphroaig/laphroaig-the-1815-legacy-edition-whisky/,62918
84,https://www.masterofmalt.com/whiskies/kilchoman/kilchoman-sanaig-whisky/,42587
85,https://www.masterofmalt.com/whiskies/pulteney/old-pulteney-12-year-old-whisky/,79678
86,https://www.masterofmalt.com/whiskies/glenmorangie/glenmorangie-grand-vintage-malt-1991-bottled-2018-bond-house-no1-whisky/,88136
87,https://www.masterofmalt.com/whiskies/glenfiddich-18-year-old-whisky/,2079
88,https://www.masterofmalt.com/whiskies/balvenie/balvenie-12-year-old-single-barrel-first-fill-whisky/,21515
89,https://www.masterofmalt.com/whiskies/glenfiddich/glenfiddich-experimental-series-ipa-cask-finish-whisky/,57047
90,https://www.masterofmalt.com/whiskies/ledaig-10-year-old-whisky/,2547
91,https://www.masterofmalt.com/whiskies/aultmore/aultmore-12-year-old-whisky/,40989
92,https://www.masterofmalt.com/whiskies/tamdhu/tamdhu-15-year-old-whisky/,87199
93,https://www.masterofmalt.com/whiskies/aberfeldy-12-year-old-whisky/,1711
94,https://www.masterofmalt.com/whiskies/smokehead/smokehead-sherry-bomb-whisky/,84124
95,https://www.masterofmalt.com/whiskies/loch-lomond/loch-lomond-12-year-old-whisky/,57169
96,https://www.masterofmalt.com/whiskies/glenfiddich/glenfiddich-30-year-old-whisky/,4261
97,https://www.masterofmalt.com/whiskies/the-ileach-peaty-whisky/,4214
98,https://www.masterofmalt.com/whiskies/blair-athol-12-year-old-whisky/,1850
99,https://www.masterofmalt.com/whiskies/glenfiddich/glenfiddich-19-year-old-age-of-discovery-maderia-cask-finish/,12812
100,https://www.masterofmalt.com/whiskies/bruichladdich/octomore-09-1-5-year-old-whisky/,82637
101,https://www.masterofmalt.com/whiskies/dalmore-18-year-old-whisky/,11229
102,https://www.masterofmalt.com/whiskies/ailsa-bay/ailsa-bay-release-12-sweet-smoke-whisky/,78838
103,https://www.masterofmalt.com/whiskies/the-macallan-oscuro-whisky/,12014
104,https://www.masterofmalt.com/whiskies/port-askaig/port-askaig-100-proof-whisky/,45876
105,https://www.masterofmalt.com/whiskies/the-glenlivet-15-year-old-french-oak-reserve-whisky/,2525
106,https://www.masterofmalt.com/whiskies/glenrothes/the-glenrothes-1976-cask-2677-bottled-2015-whisky/,64979
107,https://www.masterofmalt.com/whiskies/tomintoul/tomintoul-16-year-old-whisky/,2627
108,https://www.masterofmalt.com/whiskies/laphroaig-triple-wood/,9864
109,https://www.masterofmalt.com/whiskies/kingsbarns/kingsbarns-dream-to-dram-whisky/,85937
110,https://www.masterofmalt.com/whiskies/dalmore-cigar-malt-whisky/,12727
111,https://www.masterofmalt.com/whiskies/glendronach/the-glendronach-18-year-old-allardice-whisky/,3984
112,https://www.masterofmalt.com/whiskies/glenallachie/glenallachie-12-year-old-whisky/,75578
113,https://www.masterofmalt.com/whiskies/arran/arran-amarone-cask-finish-whisky/,5747
114,https://www.masterofmalt.com/whiskies/glenrothes/glenrothes-1969-bottled-2019-cask-16203-the-last-drop-whisky/,89008
115,https://www.masterofmalt.com/whiskies/royal-lochnagar-12-year-old-whisky/,2568
116,https://www.masterofmalt.com/whiskies/the-macallan/the-macallan-lumina-whisky/,75293
117,https://www.masterofmalt.com/whiskies/arran/arran-10-year-old-whisky/,1743
118,https://www.masterofmalt.com/whiskies/fox-fitzgerald/peats-beast-25-year-old-whisky/,74627
119,https://www.masterofmalt.com/whiskies/glenfarclas-10-year-old-whisky/,2069
120,https://www.masterofmalt.com/whiskies/auchentoshan-12-year-old-whisky/,1747
121,https://www.masterofmalt.com/whiskies/ardbeg/ardbeg-10-year-old-whisky/,1721
122,https://www.masterofmalt.com/whiskies/glengoyne-10-year-old-whisky/,2094
123,https://www.masterofmalt.com/whiskies/glenfiddich/glenfiddich-15-year-old-solera-whisky/,2077
124,https://www.masterofmalt.com/whiskies/the-macallan/the-macallan-15-year-old-triple-cask-whisky/,76424
125,https://www.masterofmalt.com/whiskies/highland-park/highland-park-fire-edition-15-year-old/,59235
126,https://www.masterofmalt.com/whiskies/glengoyne/glengoyne-cask-strength-whisky/,88575
127,https://www.masterofmalt.com/whiskies/the-glenlivet/the-glenlivet-xxv-25-year-old-whisky/,2526
128,https://www.masterofmalt.com/whiskies/isle-of-jura/jura-destiny-whisky/,68955
129,https://www.masterofmalt.com/whiskies/caol-ila/caol-ila-2006-bottled-2017-moscatel-cask-finish-distillers-edition-whisky/,84571
130,https://www.masterofmalt.com/whiskies/highland-park/highland-park-valknut-whisky/,78862
131,https://www.masterofmalt.com/whiskies/lagavulin/lagavulin-8-year-old-whisky/,71920
132,https://www.masterofmalt.com/whiskies/laphroaig-quarter-cask-whisky/,2451
133,https://www.masterofmalt.com/whiskies/glenfiddich-12-year-old-whisky/,2082
134,https://www.masterofmalt.com/whiskies/auchentoshan/auchentoshan-american-oak-gift-pack-with-2x-cups-whisky/,70204
135,https://www.masterofmalt.com/whiskies/deanston/deanston-18-year-old-whisky/,42388
136,https://www.masterofmalt.com/whiskies/benriach/benriach-12-year-old-sherry-wood-whisky/,79090
137,https://www.masterofmalt.com/whiskies/islay-storm/,4213
138,https://www.masterofmalt.com/whiskies/bowmore/bowmore-15-year-old-whisky/,1855
139,https://www.masterofmalt.com/whiskies/bunnahabhain/bunnahabhain-toiteach-a-dha-whisky/,72583
140,https://www.masterofmalt.com/whiskies/arran/arran-cote-rotie-cask-finish-whisky/,88192
141,https://www.masterofmalt.com/whiskies/balvenie/balvenie-16-year-old-triple-cask-whisky/,38424
142,https://www.masterofmalt.com/whiskies/longmorn-16-year-old-whisky/,2485
143,https://www.masterofmalt.com/whiskies/glen-moray/glen-moray-15-year-old-elgin-heritage-whisky/,62173
144,https://www.masterofmalt.com/whiskies/mortlach/mortlach-20-year-old-whisky/,83289
145,https://www.masterofmalt.com/whiskies/pulteney/old-pulteney-15-year-old/,79680
146,https://www.masterofmalt.com/whiskies/glen-garioch/glen-garioch-12-year-old-whisky/,5989
147,https://www.masterofmalt.com/whiskies/glen-grant/glen-grant-18-year-old-rare-edition-whisky/,58237
148,https://www.masterofmalt.com/whiskies/glenmorangie/glenmorangie-grand-vintage-malt-1989-bottled-2017-bond-house-no1-collection-whisky/,77955
149,https://www.masterofmalt.com/whiskies/glen-grant-10-year-old-whisky/,2004
150,https://www.masterofmalt.com/whiskies/jura/jura-12-year-old-that-boutiquey-whisky-company-whisky/,79154
151,https://www.masterofmalt.com/whiskies/bunnahabhain/bunnahabhain-27-year-old-1989-cask-7719-revival-the-higginbottom-whisky/,81661
152,https://www.masterofmalt.com/whiskies/benromach/benromach-15-year-old-whisky/,42272
153,https://www.masterofmalt.com/whiskies/tamdhu/tamdhu-batch-strength-whisky/,88577
154,https://www.masterofmalt.com/whiskies/the-macallan/the-macallan-quest-whisky/,76678
155,https://www.masterofmalt.com/whiskies/cardhu/cardhu-gold-reserve-whisky/,36312
156,https://www.masterofmalt.com/whiskies/auchentoshan-3-wood-whisky/,1752
157,https://www.masterofmalt.com/whiskies/benrinnes-15-year-old-whisky/,1826
158,https://www.masterofmalt.com/whiskies/aberlour/aberlour-abunadh-batch-62-whisky/,77587
159,https://www.masterofmalt.com/whiskies/glenmorangie/glenmorangie-lasanta-12-year-old-whisky/,37185
160,https://www.masterofmalt.com/whiskies/bowmore/bowmore-25-year-old-whisky/,13200
161,https://www.masterofmalt.com/whiskies/bladnoch/bladnoch-10-year-old-bourbon-cask-whisky/,78946
162,https://www.masterofmalt.com/whiskies/glenrothes/glenrothes-18-year-old-soleo-collection-whisky/,78964
163,https://www.masterofmalt.com/whiskies/bowmore-12-year-old-whisky/,1854
164,https://www.masterofmalt.com/whiskies/benriach/benriach-birnie-moss-intensely-peated-whisky/,4037
165,https://www.masterofmalt.com/whiskies/glenrothes/the-glenrothes-select-reserve-40-whisky/,77713
166,https://www.masterofmalt.com/whiskies/glenglassaugh-revival-single-malt-whisky/,13999
167,https://www.masterofmalt.com/whiskies/dalmore/dalmore-port-wood-reserve-whisky/,73732
168,https://www.masterofmalt.com/whiskies/tomintoul-10-year-old-whisky/,2626
169,https://www.masterofmalt.com/whiskies/highland-park/highland-park-voyage-of-the-raven-whisky/,67535
170,https://www.masterofmalt.com/whiskies/craigellachie/craigellachie-13-year-old-whisky/,36995
171,https://www.masterofmalt.com/whiskies/glenfarclas-12-year-old-whisky/,10043
172,https://www.masterofmalt.com/whiskies/bunnahabhain/bunnahabhain-stiuireadair-whisky/,64096
173,https://www.masterofmalt.com/whiskies/bowmore/bowmore-no-1-whisky/,64482
174,https://www.masterofmalt.com/whiskies/auchentoshan-21-year-old-whisky/,1755
175,https://www.masterofmalt.com/whiskies/macallan/macallan-30-year-old-1988-single-cask-master-of-malt-whisky/,84351
176,https://www.masterofmalt.com/whiskies/cragganmore-12-year-old-whisky/,1933
177,https://www.masterofmalt.com/whiskies/port-askaig/port-askaig-10-year-old-10th-anniversary-whisky/,88193
178,https://www.masterofmalt.com/whiskies/laphroaig/laphroaig-px-cask-triple-matured-whisky/,39708
179,https://www.masterofmalt.com/whiskies/ben-nevis/ben-nevis-9-year-old-2010-cask-129-un-chillfiltered-collection-signatory-whisky/,89156
180,https://www.masterofmalt.com/whiskies/the-macallan/the-macallan-terra-whisky/,75298
181,https://www.masterofmalt.com/whiskies/benromach-10-year-old-whisky/,2955
182,https://www.masterofmalt.com/whiskies/aberlour/aberlour-triple-cask-whisky/,84620
183,https://www.masterofmalt.com/whiskies/macduff/the-deveron-12-year-old-whisky/,48194
184,https://www.masterofmalt.com/whiskies/fettercairn/fettercairn-12-year-old-whisky/,78291
185,https://www.masterofmalt.com/whiskies/tomatin/tomatin-cask-strength-57-point-5-percent-whisky/,40828
186,https://www.masterofmalt.com/whiskies/tomatin/tomatin-12-year-old-whisky/,34014
187,https://www.masterofmalt.com/whiskies/speyburn-10-year-old-whisky/,2586
188,https://www.masterofmalt.com/whiskies/the-glasgow-distillery-co/1770-whisky-2019-release-whisky/,87409
189,https://www.masterofmalt.com/whiskies/bruichladdich/bruichladdich-bere-barley-2008-whisky/,38430
190,https://www.masterofmalt.com/whiskies/lagavulin/lagavulin-16-year-old-feis-ile-2017-whisky/,82216
191,https://www.masterofmalt.com/whiskies/clynelish/clynelish-24-year-old-batch-4-that-boutiquey-whisky-company-whisky/,62778
192,https://www.masterofmalt.com/whiskies/glenglassaugh/glenglassaugh-40-year-old-whisky/,29066
193,https://www.masterofmalt.com/whiskies/glenmorangie/glenmorangie-the-tarlogan-whisky/,64415
194,https://www.masterofmalt.com/whiskies/craigellachie/craigellachie-17-year-old-whisky/,37381
195,https://www.masterofmalt.com/whiskies/caol-ila/caol-ila-6-year-old-that-boutiquey-whisky-company/,63360
196,https://www.masterofmalt.com/whiskies/loch-lomond/inchmurrin-madeira-wood-finish-whisky/,45264
197,https://www.masterofmalt.com/whiskies/glenrothes/glenrothes-25-year-old-soleo-collection-whisky/,80815
198,https://www.masterofmalt.com/whiskies/highland-park-18-year-old-whisky/,65860
199,https://www.masterofmalt.com/whiskies/bowmore/bowmore-vault-edition-atlantic-sea-salt-whisky/,58811
200,https://www.masterofmalt.com/whiskies/knockando/knockando-15-year-old-1999-whisky/,72841
201,https://www.masterofmalt.com/whiskies/arran/arran-machrie-moor-whisky/,81916
202,https://www.masterofmalt.com/whiskies/isle-of-jura/isle-of-jura-the-road-whisky/,76089
203,https://www.masterofmalt.com/whiskies/the-glenlivet/glenlivet-11-year-old-2007-cask-900242-un-chillfiltered-collection-signatory-whisky/,90311
204,https://www.masterofmalt.com/whiskies/dailuaine/dailuaine-20-year-old-1998-casks-11370-and-11371-cask-strength-collection-signatory-whisky/,89128
205,https://www.masterofmalt.com/whiskies/glengoyne/glengoyne-18-year-old-whisky/,19608
206,https://www.masterofmalt.com/whiskies/glenrothes/glenrothes-whisky-makers-cut-soleo-collection-whisky/,80814
207,https://www.masterofmalt.com/whiskies/cameronbridge/cameronbridge-air-27-year-old-1991-old-particular-elements-collection-douglas-laing-whisky/,87653
208,https://www.masterofmalt.com/whiskies/the-glenlivet-18-year-old-whisky/,2527
209,https://www.masterofmalt.com/whiskies/tullibardine/tullibardine-25-year-old-whisky/,22170
210,https://www.masterofmalt.com/whiskies/tomatin/tomatin-14-year-old-port-wood-finish-whisky/,34797
211,https://www.masterofmalt.com/whiskies/ardbeg/ardbeg-exploration-pack-whisky/,59198
212,https://www.masterofmalt.com/whiskies/bunnahabhain/bunnahabhain-an-cladach-whisky/,78464
213,https://www.masterofmalt.com/whiskies/highland-park/highland-park-full-volume-whisky/,88330
214,https://www.masterofmalt.com/whiskies/loch-lomond/loch-lomond-original-whisky/,43407
215,https://www.masterofmalt.com/whiskies/dalmore/dalmore-luceo-whisky/,54630
216,https://www.masterofmalt.com/whiskies/ben-nevis/ben-nevis-21-year-old-that-boutiquey-whisky-company-whisky/,83691
217,https://www.masterofmalt.com/whiskies/tomintoul/tomintoul-15-year-old-portwood-finish-whisky/,52654
218,https://www.masterofmalt.com/whiskies/wolfburn/wolfburn-lest-we-forget-whisky/,85031
219,https://www.masterofmalt.com/whiskies/the-macallan/the-macallan-18-year-old-1978-whisky/,79698
220,https://www.masterofmalt.com/whiskies/bunnahabhain/bunnahabhain-27-year-old-1989-cask-7714-revival-the-higginbottom-whisky/,81660
221,https://www.masterofmalt.com/whiskies/glencadam-10-year-old-whisky/,3802
222,https://www.masterofmalt.com/whiskies/fettercairn/fettercairn-that-boutiquey-whisky-company-whisky/,71233
223,https://www.masterofmalt.com/whiskies/douglas-laing/speysides-finest-50-year-old-1967-cask-12786-xtra-old-particular-douglas-laing-whisky/,87319
224,https://www.masterofmalt.com/whiskies/cardhu/cardhu-15-year-old-whisky/,21472
225,https://www.masterofmalt.com/whiskies/north-star-spirits/the-highland-star-11-year-old-millennial-range-north-star-spirits-whisky/,82492
226,https://www.masterofmalt.com/whiskies/talisker/talisker-port-ruighe-whisky/,23253
227,https://www.masterofmalt.com/whiskies/glencadam-15-year-old-new-whisky/,3992
228,https://www.masterofmalt.com/whiskies/the-macallan/macallan-48-year-old-1969-the-rarest-of-the-rare-collection-duncan-taylor-whisky/,87434
229,https://www.masterofmalt.com/whiskies/aberfeldy/aberfeldy-21-year-old-special-edition-whisky/,84133
230,https://www.masterofmalt.com/whiskies/caol-ila-moch-single-malt-whisky/,14373
231,https://www.masterofmalt.com/whiskies/tullibardine/tullibardine-11-year-old-2007-casks-800109-and-800110-un-chillfiltered-collection-signatory-whisky/,89163
232,https://www.masterofmalt.com/whiskies/highland-park/highland-park-einar-1l-whisky/,38444
233,https://www.masterofmalt.com/whiskies/fettercairn/fettercairn-30-year-old-1988-casks-2035-and-2041-cask-strength-collection-signatory-whisky/,89125
